Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,7.0,6.4,-0.7,-9.86%,311100,0,311100,0.0,0.0,0.0
16/06/2022,7.0,7.1,0.0,0,106100,0,106100,0.0,0.0,0.0
15/06/2022,7.2,7.1,-0.1,-1.39%,78600,0,78600,0.0,0.0,0.0
14/06/2022,7.0,7.2,0.1,1.41%,164100,0,164100,0.0,0.0,0.0
13/06/2022,7.7,7.1,-0.6,-7.79%,206100,0,206100,0.0,0.0,0.0
10/06/2022,7.9,7.7,-0.2,-2.53%,76500,0,76500,0.0,0.0,0.0
09/06/2022,7.7,7.9,0.2,2.60%,158000,0,158000,0.0,0.0,0.0
08/06/2022,7.5,7.7,0.2,2.67%,91300,0,91300,0.0,0.0,0.0
07/06/2022,7.7,7.5,-0.2,-2.60%,146400,0,146400,0.0,0.0,0.0
06/06/2022,7.6,7.7,0.1,1.32%,64600,0,64600,0.0,0.0,0.0
03/06/2022,7.7,7.6,-0.1,-1.30%,94900,0,94900,0.0,0.0,0.0
02/06/2022,8.0,7.7,-0.3,-3.75%,217700,0,217700,0.0,0.0,0.0
01/06/2022,8.2,8.0,-0.2,-2.44%,136100,0,136100,0.0,0.0,0.0
31/05/2022,8.5,8.2,0.0,0,143800,0,143800,0.0,0.0,0.0
30/05/2022,7.5,8.2,0.7,9.33%,518400,0,518400,0.0,0.0,0.0
27/05/2022,7.4,7.5,0.0,0,107200,0,107200,0.0,0.0,0.0
26/05/2022,7.5,7.5,0.0,0,142300,0,142300,0.0,0.0,0.0
25/05/2022,7.2,7.5,0.4,5.63%,103500,0,103500,0.0,0.0,0.0
24/05/2022,7.1,7.1,0.0,0,130400,0,130400,0.0,0.0,0.0
23/05/2022,7.4,7.1,-0.2,-2.74%,76600,0,76600,0.0,0.0,0.0
20/05/2022,7.3,7.3,0.2,2.82%,73100,0,73100,0.0,0.0,0.0
19/05/2022,7.3,7.1,-0.3,-4.05%,120800,0,120800,0.86,0.0,0.86047
18/05/2022,7.4,7.4,0.0,0,104000,0,104000,0.77,0.0,0.7678
17/05/2022,6.9,7.4,0.5,7.25%,82607,0,82600,0.58,0.0,0.57636
16/05/2022,6.9,6.9,0.3,4.55%,72400,0,72400,0.5,0.0,0.50266
