Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,23.7,23.7,0.0,0,0,0,0,0.0,0.0,0.0
16/06/2022,23.7,23.7,0.0,0,0,0,0,0.0,0.0,0.0
15/06/2022,25.0,23.3,-0.5,-2.10%,5400,0,5400,0.0,0.0,0.0
14/06/2022,23.8,23.8,0.0,0,100,0,100,0.0,0.0,0.0
13/06/2022,23.8,23.8,0.0,0,0,0,0,0.0,0.0,0.0
10/06/2022,23.8,23.8,0.0,0,0,0,0,0.0,0.0,0.0
09/06/2022,23.8,23.8,0.0,0,0,0,0,0.0,0.0,0.0
08/06/2022,27.0,25.0,1.5,6.38%,2300,0,2300,0.0,0.0,0.0
07/06/2022,23.1,26.0,0.7,2.77%,900,0,900,0.0,0.0,0.0
06/06/2022,29.0,23.4,-4.1,-14.91%,800,0,800,0.0,0.0,0.0
03/06/2022,27.5,27.5,0.0,0,0,0,0,0.0,0.0,0.0
02/06/2022,27.5,27.5,0.0,0,0,0,0,0.0,0.0,0.0
01/06/2022,27.5,27.5,0.0,0,0,0,0,0.0,0.0,0.0
31/05/2022,27.5,27.5,0.0,0,0,0,0,0.0,0.0,0.0
30/05/2022,27.5,27.5,0.5,1.85%,100,0,100,0.0,0.0,0.0
27/05/2022,27.0,27.0,0.4,1.50%,100,0,100,0.0,0.0,0.0
26/05/2022,29.0,27.5,0.9,3.38%,1300,0,1300,0.0,0.0,0.0
25/05/2022,29.0,26.4,0.0,0,700,0,700,0.0,0.0,0.0
24/05/2022,26.4,26.4,0.0,0,0,0,0,0.0,0.0,0.0
23/05/2022,26.4,26.4,1.2,4.76%,300,0,300,0.0,0.0,0.0
20/05/2022,22.0,25.5,1.1,4.51%,1100,0,1100,0.0,0.0,0.0
19/05/2022,25.0,23.2,-3.8,-14.07%,1600,0,1600,0.04,0.0,0.039
18/05/2022,27.0,27.0,0.5,1.89%,65000,0,65000,1.76,0.0,1.755
17/05/2022,26.5,26.5,1.5,6.00%,600,0,600,0.02,0.0,0.01589
16/05/2022,25.0,25.0,-3.8,-13.19%,1009,0,1000,0.03,0.0,0.02522
13/05/2022,28.8,28.8,0.0,0,0,0,0,0.0,0.0,0.0
12/05/2022,28.8,28.8,3.7,14.74%,100,0,100,0.0,0.0,0.00288
11/05/2022,21.6,28.6,3.7,14.86%,231,0,200,0.01,0.0,0.00574
10/05/2022,26.0,26.5,-2.5,-8.62%,11300,0,11300,0.28,0.0,0.28181
09/05/2022,29.0,29.0,0.0,0,0,0,0,0.0,0.0,0.0
06/05/2022,29.0,29.0,0.0,0,205,0,200,0.01,0.0,0.00595
05/05/2022,29.0,29.0,0.0,0,0,0,0,0.0,0.0,0.0
04/05/2022,29.0,29.0,0.0,0,0,0,0,0.0,0.0,0.0
29/04/2022,29.0,29.0,0.1,0.35%,1301,0,1300,0.04,0.0,0.03773
28/04/2022,28.0,29.0,0.0,0,830,0,800,0.02,0.0,0.02394
27/04/2022,29.0,29.0,3.2,12.40%,700,327000,700,0.02,7.194,7.2143
26/04/2022,25.8,25.8,0.0,0,2300,1000000,2300,0.06,22.0,22.05934
25/04/2022,26.0,25.6,-2.1,-7.58%,16600,0,16600,0.43,0.0,0.42812
22/04/2022,25.1,28.5,-0.9,-3.06%,8212,0,8200,0.23,0.0,0.22747
21/04/2022,25.8,29.5,3.7,14.34%,8101,0,8100,0.24,0.0,0.23786
20/04/2022,25.8,25.8,0.0,0,0,0,0,0.0,0.0,0.0
19/04/2022,25.1,29.0,2.5,9.43%,2300,0,2300,0.06,0.0,0.05929
18/04/2022,29.0,26.4,-4.6,-14.84%,9611,0,9600,0.25,0.0,0.2546
15/04/2022,30.9,31.0,0.1,0.32%,3301,0,3300,0.1,0.0,0.10231
14/04/2022,29.0,29.5,-0.4,-1.34%,1800,0,1800,0.06,0.0,0.05565
13/04/2022,29.9,29.9,2.3,8.33%,1700,0,1700,0.05,0.0,0.05083
12/04/2022,28.0,27.5,0.6,2.23%,1600,0,1600,0.04,0.0,0.04415
08/04/2022,26.6,33.0,2.4,7.84%,4354,0,4300,0.12,0.0,0.1171
07/04/2022,30.5,30.5,-5.3,-14.80%,12000,0,12000,0.37,0.0,0.3666
06/04/2022,40.5,35.2,-6.1,-14.77%,7524,0,7200,0.27,0.0,0.26921
05/04/2022,36.3,41.0,4.8,13.26%,17405,0,17100,0.72,0.0,0.71675
04/04/2022,34.0,36.3,4.7,14.87%,13715,0,13700,0.5,0.0,0.4962
01/04/2022,30.0,33.3,4.3,14.83%,13904,0,13800,0.44,0.0,0.43943
31/03/2022,33.0,30.0,0.6,2.04%,2970,0,2800,0.09,0.0,0.08546
30/03/2022,27.0,29.5,3.8,14.79%,20540,0,20500,0.6,0.0,0.60262
29/03/2022,24.1,26.9,3.5,14.96%,2700,0,2700,0.07,0.0,0.06927
28/03/2022,23.0,24.1,3.1,14.76%,3560,0,3500,0.08,0.0,0.08328
25/03/2022,21.0,21.0,0.0,0,0,0,0,0.0,0.0,0.0
24/03/2022,21.0,21.0,-1.2,-5.41%,100,0,100,0.0,0.0,0.0021
23/03/2022,22.2,22.2,0.0,0,0,0,0,0.0,0.0,0.0
22/03/2022,22.2,22.2,0.0,0,0,0,0,0.0,0.0,0.0
21/03/2022,20.8,22.5,0.6,2.74%,2208,0,2200,0.05,0.0,0.049
18/03/2022,21.9,21.9,0.0,0,0,0,0,0.0,0.0,0.0
17/03/2022,20.9,22.0,0.5,2.33%,1200,0,1200,0.03,0.0,0.02629
16/03/2022,21.5,21.5,0.5,2.38%,1075,0,1000,0.02,0.0,0.02284
15/03/2022,21.0,21.0,0.2,0.96%,1000,0,1000,0.02,0.0,0.021
14/03/2022,20.8,20.8,0.0,0,0,0,0,0.0,0.0,0.0
11/03/2022,20.5,21.0,0.5,2.44%,1900,0,1900,0.04,0.0,0.03945
10/03/2022,20.5,20.5,0.0,0,0,0,0,0.0,0.0,0.0
09/03/2022,19.5,22.0,1.3,6.28%,3600,0,3600,0.07,0.0,0.07382
08/03/2022,20.7,20.7,0.0,0,0,0,0,0.0,0.0,0.0
07/03/2022,19.5,20.9,2.7,14.84%,7600,0,7600,0.16,0.0,0.15754
04/03/2022,18.5,18.0,-0.5,-2.70%,1500,0,1500,0.03,0.0,0.02725
03/03/2022,18.5,18.5,0.0,0,0,0,0,0.0,0.0,0.0
