Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,66.0,65.5,-0.5,-0.76%,49900,0,49900,0.0,0.0,0.0
16/06/2022,65.8,66.0,1.5,2.33%,83600,0,83600,0.0,0.0,0.0
15/06/2022,67.5,64.5,-3.0,-4.44%,40500,0,40500,0.0,0.0,0.0
14/06/2022,66.0,67.5,1.5,2.27%,49000,0,49000,0.0,0.0,0.0
13/06/2022,70.1,66.0,-5.4,-7.56%,83000,0,83000,0.0,0.0,0.0
10/06/2022,71.4,71.4,0.0,0,38400,0,38400,0.0,0.0,0.0
09/06/2022,70.5,71.4,0.5,0.71%,41600,0,41600,0.0,0.0,0.0
08/06/2022,68.6,70.9,2.4,3.50%,20700,0,20700,0.0,0.0,0.0
07/06/2022,71.0,68.5,-2.4,-3.39%,42400,0,42400,0.0,0.0,0.0
06/06/2022,73.5,70.9,-2.5,-3.41%,27900,0,27900,0.0,0.0,0.0
03/06/2022,74.9,73.4,-1.4,-1.87%,66100,0,66100,0.0,0.0,0.0
02/06/2022,75.9,74.8,-1.1,-1.45%,20500,0,20500,0.0,0.0,0.0
01/06/2022,77.1,75.9,-1.2,-1.56%,37600,0,37600,0.0,0.0,0.0
31/05/2022,72.4,77.1,4.7,6.49%,69000,0,69000,0.0,0.0,0.0
30/05/2022,71.0,72.4,1.5,2.12%,22200,0,22200,0.0,0.0,0.0
27/05/2022,70.8,70.9,0.2,0.28%,18200,0,18200,0.0,0.0,0.0
26/05/2022,70.6,70.7,0.2,0.28%,25700,0,25700,0.0,0.0,0.0
25/05/2022,68.8,70.5,1.5,2.17%,28700,0,28700,0.0,0.0,0.0
24/05/2022,68.5,69.0,0.8,1.17%,12800,0,12800,0.0,0.0,0.0
23/05/2022,71.2,68.2,-3.1,-4.35%,26600,0,26600,0.0,0.0,0.0
20/05/2022,71.0,71.3,1.2,1.71%,16000,0,16000,0.0,0.0,0.0
19/05/2022,67.0,70.1,-0.1,-0.14%,32800,0,32800,2.29,0.0,2.29179
18/05/2022,73.0,70.2,-1.6,-2.23%,52410,0,52400,3.79,0.0,3.79304
17/05/2022,65.0,71.8,5.9,8.95%,31400,0,31400,2.16,0.0,2.16013
16/05/2022,64.0,65.9,1.9,2.97%,71406,0,71300,4.67,0.0,4.66723
13/05/2022,70.0,64.0,-6.0,-8.57%,117135,0,117000,7.64,0.0,7.64397
12/05/2022,76.0,70.0,-7.0,-9.09%,44443,0,44400,3.17,0.0,3.17083
11/05/2022,76.0,77.0,2.0,2.67%,24720,0,24600,1.88,0.0,1.88425
10/05/2022,70.0,75.0,3.0,4.17%,54700,0,54700,3.92,0.0,3.91641
09/05/2022,80.0,72.0,-8.0,-10.00%,71021,0,71000,5.18,0.0,5.18463
06/05/2022,83.2,80.0,-3.6,-4.31%,26406,0,26400,2.14,0.0,2.13967
05/05/2022,86.0,83.6,-2.2,-2.56%,51770,0,51700,4.3,0.0,4.30252
04/05/2022,90.0,85.8,1.8,2.14%,35442,0,35400,3.08,0.0,3.07952
29/04/2022,86.0,84.0,-1.5,-1.75%,43250,0,43100,3.68,0.0,3.68113
28/04/2022,83.5,85.5,4.1,5.04%,65219,0,65100,5.6,0.0,5.59783
27/04/2022,74.1,81.4,7.4,10.00%,123800,0,123800,9.63,0.0,9.62905
26/04/2022,67.5,74.0,6.5,9.63%,67474,0,67400,4.46,0.0,4.4584
25/04/2022,77.0,67.5,-7.4,-9.88%,99354,0,99200,6.91,0.0,6.90882
22/04/2022,75.0,74.9,0.6,0.81%,97687,0,97600,7.39,0.0,7.38603
21/04/2022,82.5,74.3,-8.2,-9.94%,118043,0,118000,9.03,0.0,9.03149
20/04/2022,85.0,82.5,-2.5,-2.94%,66637,0,66600,5.6,0.0,5.60222
19/04/2022,90.0,85.0,-3.8,-4.28%,45324,0,45300,4.07,0.0,4.06748
18/04/2022,97.0,88.8,-8.2,-8.45%,85722,0,85600,7.73,0.0,7.73376
15/04/2022,101.0,97.0,-4.0,-3.96%,65912,0,65900,6.47,0.0,6.46535
