Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,39.0,38.5,-0.9,-2.28%,13970,0,13970,0.0,0.0,0.0
16/06/2022,38.5,39.4,1.4,3.68%,6090,0,6090,0.0,0.0,0.0
15/06/2022,40.8,38.0,-2.8,-6.86%,37640,0,37640,0.0,0.0,0.0
14/06/2022,40.1,40.8,-0.15,-0.37%,5080,0,5080,0.0,0.0,0.0
13/06/2022,42.0,40.95,-3.05,-6.93%,19700,0,19700,0.0,0.0,0.0
10/06/2022,44.95,44.0,-0.95,-2.11%,11060,0,11060,0.0,0.0,0.0
09/06/2022,44.9,44.95,0.05,0.11%,5460,0,5460,0.0,0.0,0.0
08/06/2022,45.0,44.9,0.9,2.05%,8130,0,8130,0.0,0.0,0.0
07/06/2022,43.2,44.0,0.8,1.85%,7320,0,7320,0.0,0.0,0.0
06/06/2022,43.05,43.2,0.15,0.35%,5080,0,5080,0.0,0.0,0.0
03/06/2022,43.1,43.05,0.05,0.12%,13410,0,13410,0.0,0.0,0.0
02/06/2022,43.7,43.0,-0.7,-1.60%,9660,0,9660,0.0,0.0,0.0
01/06/2022,44.5,43.7,-0.85,-1.91%,8320,0,8320,0.0,0.0,0.0
31/05/2022,45.2,44.55,-0.65,-1.44%,7880,0,7880,0.0,0.0,0.0
30/05/2022,45.3,45.2,-0.1,-0.22%,10580,0,10580,0.0,0.0,0.0
27/05/2022,45.5,45.3,-0.2,-0.44%,8460,0,8460,0.0,0.0,0.0
26/05/2022,45.55,45.5,-0.05,-0.11%,5150,0,5150,0.0,0.0,0.0
25/05/2022,44.15,45.55,1.4,3.17%,5700,0,5700,0.0,0.0,0.0
24/05/2022,44.55,44.15,-0.4,-0.90%,2390,0,2390,0.0,0.0,0.0
23/05/2022,45.4,44.55,-0.85,-1.87%,3360,0,3360,0.0,0.0,0.0
20/05/2022,45.2,45.4,0.2,0.44%,2020,0,2020,0.0,0.0,0.0
19/05/2022,45.95,45.2,-0.75,-1.63%,23700,0,2370,1.07,0.0,1.06944
18/05/2022,44.4,45.95,1.55,3.49%,40000,0,4000,1.81,0.0,1.81299
17/05/2022,42.0,44.4,2.9,6.99%,42200,0,4220,1.82,0.0,1.8217
16/05/2022,43.4,41.5,0.85,2.09%,43800,0,4380,1.82,0.0,1.82459
13/05/2022,44.05,40.65,-3.05,-6.98%,152900,0,13830,6.36,0.0,6.35691
12/05/2022,46.8,43.7,-3.25,-6.92%,114600,0,11460,5.11,0.0,5.1082
11/05/2022,47.0,46.95,0.8,1.73%,25500,0,2550,1.19,0.0,1.19215
10/05/2022,44.2,46.15,-1.3,-2.74%,76700,0,7670,3.46,0.0,3.46436
09/05/2022,51.0,47.45,-5.55,-10.47%,275500,0,27550,13.15,0.0,13.15039
06/05/2022,53.7,53.0,-1.1,-2.03%,67800,0,6780,3.61,0.0,3.60904
05/05/2022,54.9,54.1,-0.8,-1.46%,41900,0,4190,2.26,0.0,2.26166
04/05/2022,53.3,54.9,1.7,3.20%,49300,0,4930,2.67,0.0,2.67267
29/04/2022,53.1,53.2,0.1,0.19%,60900,0,6090,3.25,0.0,3.25223
28/04/2022,53.1,53.1,0.0,0,46500,0,4650,2.5,0.0,2.50438
27/04/2022,52.5,53.1,0.5,0.95%,45200,0,4520,2.4,0.0,2.39572
26/04/2022,49.1,52.6,3.35,6.80%,80300,0,7660,3.99,0.0,3.98853
25/04/2022,53.0,49.25,-3.35,-6.37%,156800,0,15680,8.08,0.0,8.07859
22/04/2022,55.5,52.0,-3.5,-6.31%,205700,0,19490,11.02,0.0,11.02099
21/04/2022,55.5,55.5,-1.1,-1.94%,103700,0,10370,5.8,0.0,5.80173
20/04/2022,56.9,56.6,0.6,1.07%,121500,0,12150,6.83,0.0,6.83453
19/04/2022,58.5,58.5,0.0,0,215600,0,19510,12.3,0.0,12.30065
18/04/2022,61.0,58.5,-2.5,-4.10%,180900,0,18090,10.68,0.0,10.68263
15/04/2022,60.2,61.0,0.3,0.49%,156100,0,15610,9.39,0.0,9.38866
14/04/2022,61.3,60.7,-0.6,-0.98%,104900,0,10490,6.43,0.0,6.43368
13/04/2022,57.5,61.3,4.0,6.98%,306200,0,30620,18.26,0.0,18.26171
12/04/2022,61.0,57.3,-3.7,-6.07%,198100,40000,19810,11.66,2.448,14.11249
08/04/2022,62.2,61.1,-0.4,-0.65%,148600,0,13970,9.06,0.0,9.05906
07/04/2022,62.4,61.5,-0.3,-0.49%,145200,0,14520,8.97,0.0,8.96815
06/04/2022,57.8,61.7,3.9,6.75%,545100,0,51030,33.2,0.0,33.19828
05/04/2022,58.1,57.8,-0.2,-0.34%,98600,0,9860,5.69,0.0,5.69259
04/04/2022,57.0,58.0,2.2,3.94%,240100,0,24010,13.78,0.0,13.78346
01/04/2022,55.5,56.4,0.9,1.62%,184300,0,8150,10.36,0.0,10.36247
31/03/2022,56.3,55.5,-1.6,-2.80%,181600,0,18160,10.15,0.0,10.15489
30/03/2022,57.4,56.2,-1.5,-2.60%,113400,0,10010,6.43,0.0,6.42548
