Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,7.2,6.7,-0.5,-6.94%,387200,0,387200,0.0,0.0,0.0
16/06/2022,6.6,7.2,0.6,9.09%,468800,0,468800,0.0,0.0,0.0
15/06/2022,7.3,6.6,-0.7,-9.59%,500600,0,500600,0.0,0.0,0.0
14/06/2022,7.1,7.3,-0.2,-2.67%,519600,0,519600,0.0,0.0,0.0
13/06/2022,8.3,7.5,-0.8,-9.64%,542200,0,542200,0.0,0.0,0.0
10/06/2022,8.8,8.3,-0.5,-5.68%,182900,0,182900,0.0,0.0,0.0
09/06/2022,8.9,8.8,0.0,0,111100,0,111100,0.0,0.0,0.0
08/06/2022,8.7,8.8,0.1,1.15%,173900,0,173900,0.0,0.0,0.0
07/06/2022,8.9,8.7,-0.3,-3.33%,368200,0,368200,0.0,0.0,0.0
06/06/2022,9.0,9.0,0.0,0,302800,0,302800,0.0,0.0,0.0
03/06/2022,8.9,9.0,0.0,0,412400,0,412400,0.0,0.0,0.0
02/06/2022,9.2,9.0,-0.1,-1.10%,259500,0,259500,0.0,0.0,0.0
01/06/2022,9.1,9.1,0.1,1.11%,269400,0,269400,0.0,0.0,0.0
31/05/2022,9.6,9.0,-0.4,-4.26%,573900,0,573900,0.0,0.0,0.0
30/05/2022,8.9,9.4,0.5,5.62%,546700,0,546700,0.0,0.0,0.0
27/05/2022,8.8,8.9,0.1,1.14%,415700,0,415700,0.0,0.0,0.0
26/05/2022,9.0,8.8,-0.1,-1.12%,226200,0,226200,0.0,0.0,0.0
25/05/2022,8.6,8.9,0.3,3.49%,249700,0,249700,0.0,0.0,0.0
24/05/2022,8.6,8.6,0.0,0,154400,0,154400,0.0,0.0,0.0
23/05/2022,9.0,8.6,-0.2,-2.27%,151000,0,151000,0.0,0.0,0.0
20/05/2022,8.8,8.8,0.1,1.15%,408800,0,408800,0.0,0.0,0.0
19/05/2022,8.9,8.7,-0.2,-2.25%,126200,228000,126200,1.09,1.9836,3.07615
18/05/2022,8.6,8.9,0.2,2.30%,379000,0,379000,3.35,0.0,3.34764
17/05/2022,8.0,8.7,0.7,8.75%,412201,8000,412200,3.43,0.0576,3.48306
16/05/2022,8.0,8.0,0.0,0,253800,0,253800,2.09,0.0,2.09049
13/05/2022,8.4,8.0,-0.8,-9.09%,689900,0,689900,5.69,0.0,5.68862
12/05/2022,9.4,8.8,-0.4,-4.35%,445721,0,445700,4.0,0.0,4.00453
11/05/2022,8.4,9.2,0.8,9.52%,437538,12000,437500,3.91,0.0912,3.99966
10/05/2022,8.9,8.4,-0.8,-8.70%,730400,6000,730400,6.24,0.0606,6.29911
09/05/2022,10.1,9.2,-1.0,-9.80%,500500,0,500500,4.69,0.0,4.69012
06/05/2022,10.6,10.2,-0.4,-3.77%,206400,0,206400,2.13,0.0,2.13395
05/05/2022,10.7,10.6,-0.1,-0.93%,224300,0,224300,2.38,0.0,2.38394
04/05/2022,10.8,10.7,-0.2,-1.83%,193000,6000,193000,2.1,0.0594,2.15917
29/04/2022,10.6,10.9,0.3,2.83%,455100,0,455100,4.91,0.0,4.91105
28/04/2022,10.7,10.6,-0.1,-0.93%,358500,0,358500,3.8,0.0,3.80214
27/04/2022,10.6,10.7,0.3,2.88%,486600,0,486600,5.14,0.0,5.13796
26/04/2022,9.5,10.4,0.9,9.47%,431500,210000,431500,4.22,2.1,6.3225
25/04/2022,10.6,9.5,-1.0,-9.52%,584800,0,584800,5.77,0.0,5.76914
22/04/2022,10.0,10.5,0.5,5.00%,500500,0,500500,5.17,0.0,5.17381
21/04/2022,9.7,10.0,0.3,3.09%,619916,210000,619900,6.06,2.1,8.16289
20/04/2022,9.6,9.7,0.0,0,1049216,0,1049200,9.94,0.0,9.94058
19/04/2022,10.3,9.7,-1.0,-9.35%,1366800,0,1366800,13.72,0.0,13.72418
18/04/2022,11.8,10.7,-1.1,-9.32%,887700,170000,887700,9.77,2.04,11.81337
15/04/2022,12.2,11.8,-0.4,-3.28%,423053,160000,423000,5.08,2.128,7.21203
14/04/2022,12.6,12.2,-0.4,-3.17%,213723,0,213700,2.69,0.0,2.69082
13/04/2022,12.0,12.6,0.6,5.00%,689213,170000,689200,8.35,2.04,10.39443
12/04/2022,13.3,12.0,-1.3,-9.77%,739000,160000,739000,9.32,2.128,11.4478
08/04/2022,13.2,13.3,-0.1,-0.75%,356101,0,356100,4.74,0.0,4.74364
07/04/2022,13.7,13.4,-0.3,-2.19%,494800,0,494800,6.67,0.0,6.66967
06/04/2022,14.1,13.7,-0.4,-2.84%,580400,0,580400,8.04,0.0,8.04431
05/04/2022,14.5,14.1,-0.3,-2.08%,367490,0,367400,5.24,0.0,5.23872
04/04/2022,14.2,14.4,0.2,1.41%,515700,0,515700,7.56,0.0,7.55684
01/04/2022,13.2,14.2,1.0,7.58%,758109,0,758100,10.0,0.0,9.99564
31/03/2022,14.2,13.2,-1.0,-7.04%,1801000,0,1801000,24.72,0.0,24.71507
30/03/2022,14.0,14.2,-1.1,-7.19%,1525900,0,1525900,22.36,0.0,22.3581
29/03/2022,14.9,15.3,0.4,2.68%,584400,0,584400,8.83,0.0,8.8278
28/03/2022,15.6,14.9,-0.7,-4.49%,2122430,0,2122400,31.92,0.0,31.91963
25/03/2022,16.0,15.6,-0.4,-2.50%,1405300,0,1405300,22.4,0.0,22.39795
24/03/2022,15.8,16.0,0.2,1.27%,1530004,0,1530000,24.33,0.0,24.32654
23/03/2022,15.5,15.8,0.3,1.94%,1073982,0,1073900,16.67,0.0,16.66728
22/03/2022,16.4,15.5,-0.9,-5.49%,1892126,0,1892000,29.93,0.0,29.93014
21/03/2022,15.7,16.4,0.7,4.46%,1785200,0,1785200,29.1,0.0,29.09916
18/03/2022,15.7,15.7,-0.1,-0.63%,451600,0,451600,7.13,0.0,7.13418
17/03/2022,16.0,15.8,-0.1,-0.63%,1546400,18,1546400,24.42,0.00026,24.42511
16/03/2022,15.5,15.9,0.5,3.25%,1400426,0,1400300,22.39,0.0,22.38771
15/03/2022,15.1,15.4,0.1,0.65%,463700,0,463700,7.07,0.0,7.06979
14/03/2022,15.5,15.3,-0.2,-1.29%,762700,0,762700,11.73,0.0,11.73205
11/03/2022,15.0,15.5,0.5,3.33%,1208002,0,1208000,18.59,0.0,18.59259
10/03/2022,14.8,15.0,0.2,1.35%,676720,0,676700,10.13,0.0,10.13184
09/03/2022,14.8,14.8,0.0,0,864907,31,864800,12.75,0.00042,12.75015
08/03/2022,15.4,14.8,-0.6,-3.90%,1486302,0,1486300,22.34,0.0,22.33533
07/03/2022,16.5,15.4,-0.5,-3.14%,1871738,0,1871700,29.7,0.0,29.69941
04/03/2022,15.3,15.9,0.5,3.25%,1335739,0,1335700,20.69,0.0,20.69048
03/03/2022,15.5,15.4,0.1,0.65%,733946,0,733900,11.23,0.0,11.23035
02/03/2022,14.9,15.3,0.5,3.38%,2165369,0,2165300,33.33,0.0,33.32896
01/03/2022,13.5,14.8,1.3,9.63%,2686898,0,2686800,39.0,0.0,39.00233
28/02/2022,12.8,13.5,0.7,5.47%,631908,0,631900,8.38,0.0,8.38483
25/02/2022,12.7,12.8,0.1,0.79%,442637,0,442600,5.74,0.0,5.73851
24/02/2022,13.7,12.7,-1.0,-7.30%,1180517,0,1180500,15.37,0.0,15.36956
23/02/2022,13.4,13.7,0.3,2.24%,371600,0,371600,5.07,0.0,5.07425
22/02/2022,13.8,13.4,-0.3,-2.19%,755700,0,755700,10.12,0.0,10.12003
21/02/2022,12.6,13.7,1.1,8.73%,1931330,0,1931300,25.58,0.0,25.57567
18/02/2022,12.7,12.6,0.0,0,393000,0,393000,4.97,0.0,4.96842
17/02/2022,12.5,12.6,0.0,0,307700,0,307700,3.91,0.0,3.90975
16/02/2022,12.6,12.6,0.3,2.44%,226215,0,226200,2.85,0.0,2.84943
15/02/2022,12.7,12.3,-0.2,-1.60%,261700,0,261700,3.27,0.0,3.26553
14/02/2022,12.7,12.5,-0.2,-1.57%,187900,0,187900,2.37,0.0,2.36729
11/02/2022,12.8,12.7,0.0,0,371862,0,371800,4.72,0.0,4.72477
10/02/2022,12.5,12.7,0.2,1.60%,290238,0,290200,3.68,0.0,3.67654
09/02/2022,12.8,12.5,0.1,0.81%,197132,0,197100,2.48,0.0,2.48115
08/02/2022,12.3,12.4,0.1,0.81%,448552,0,448500,5.67,0.0,5.66527
07/02/2022,11.7,12.3,0.6,5.13%,173580,0,173500,2.12,0.0,2.11903
28/01/2022,11.7,11.7,0.0,0,217700,0,217700,2.54,0.0,2.53583
27/01/2022,12.1,11.7,0.0,0,252750,0,252700,2.92,0.0,2.91939
26/01/2022,11.6,11.7,-0.2,-1.68%,239012,0,239000,2.82,0.0,2.82451
25/01/2022,11.3,11.9,0.4,3.48%,517576,0,517500,6.02,0.0,6.01736
24/01/2022,12.8,11.5,-1.2,-9.45%,1199607,0,1199600,14.26,0.0,14.26309
21/01/2022,12.7,12.7,0.1,0.79%,524153,0,524100,6.59,0.0,6.58605
20/01/2022,12.0,12.6,0.7,5.88%,564307,0,564300,6.87,0.0,6.86873
19/01/2022,11.8,11.9,0.1,0.85%,606050,0,605900,7.17,0.0,7.17209
18/01/2022,12.0,11.8,-0.3,-2.48%,750615,0,750600,8.86,0.0,8.86227
17/01/2022,13.4,12.1,-1.3,-9.70%,1104820,0,1104800,14.11,0.0,14.1083
14/01/2022,11.3,13.4,0.9,7.20%,1339079,0,1338900,16.67,0.0,16.67497
13/01/2022,13.2,12.5,-1.3,-9.42%,1986000,0,1986000,25.68,0.0,25.68275
12/01/2022,13.9,13.8,-0.1,-0.72%,3948280,0,3948200,51.46,0.0,51.45979
11/01/2022,13.6,13.9,0.3,2.21%,1202109,0,1202000,16.46,0.0,16.46161
