Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,10.8,10.8,-0.8,-6.90%,10190,0,10190,0.0,0.0,0.0
16/06/2022,11.55,11.6,0.05,0.43%,30040,0,30040,0.0,0.0,0.0
15/06/2022,12.4,11.55,-0.85,-6.85%,58230,0,58230,0.0,0.0,0.0
14/06/2022,12.0,12.4,-0.45,-3.50%,51510,0,51510,0.0,0.0,0.0
13/06/2022,13.5,12.85,-0.95,-6.88%,31100,0,31100,0.0,0.0,0.0
10/06/2022,13.4,13.8,0.3,2.22%,67870,0,67870,0.0,0.0,0.0
09/06/2022,13.6,13.5,0.0,0,20140,0,20140,0.0,0.0,0.0
08/06/2022,13.4,13.5,0.0,0,17620,0,17620,0.0,0.0,0.0
07/06/2022,13.8,13.5,-0.3,-2.17%,24360,0,24360,0.0,0.0,0.0
06/06/2022,13.6,13.8,0.3,2.22%,52400,0,52400,0.0,0.0,0.0
03/06/2022,13.4,13.5,0.15,1.12%,27800,0,27800,0.0,0.0,0.0
02/06/2022,13.9,13.35,-0.65,-4.64%,73450,0,73450,0.0,0.0,0.0
01/06/2022,14.45,14.0,-0.75,-5.08%,46230,0,46230,0.0,0.0,0.0
31/05/2022,14.95,14.75,-0.25,-1.67%,51130,0,51130,0.0,0.0,0.0
30/05/2022,15.1,15.0,-0.1,-0.66%,48760,0,48760,0.0,0.0,0.0
27/05/2022,14.65,15.1,0.45,3.07%,82950,0,82950,0.0,0.0,0.0
26/05/2022,14.6,14.65,0.05,0.34%,99870,0,99870,0.0,0.0,0.0
25/05/2022,14.65,14.6,-0.05,-0.34%,37880,0,37880,0.0,0.0,0.0
24/05/2022,14.7,14.65,-0.05,-0.34%,29520,0,29520,0.0,0.0,0.0
23/05/2022,14.7,14.7,0.0,0,52380,0,52380,0.0,0.0,0.0
20/05/2022,14.7,14.7,0.0,0,39430,0,39430,0.0,0.0,0.0
19/05/2022,14.2,14.7,0.0,0,456400,100000,45640,6.6,1.42,8.02451
18/05/2022,15.0,14.7,-0.3,-2.00%,766700,0,76670,11.37,0.0,11.36731
17/05/2022,15.15,15.0,-0.15,-0.99%,500600,0,50060,7.45,0.0,7.44619
16/05/2022,15.0,15.15,0.15,1.00%,1588000,0,158800,23.8,0.0,23.80115
13/05/2022,14.5,14.75,-0.05,-0.34%,832100,0,64280,12.08,0.0,12.08294
12/05/2022,15.1,14.8,-0.3,-1.99%,384100,0,38410,5.64,0.0,5.64329
11/05/2022,15.45,15.1,0.1,0.67%,298000,0,29800,4.46,0.0,4.4559
10/05/2022,14.2,15.0,0.8,5.63%,356200,500000,35620,5.1,7.1,12.19507
09/05/2022,14.6,14.2,-0.6,-4.05%,723500,0,72350,10.39,0.0,10.39455
06/05/2022,14.85,14.8,-0.25,-1.66%,418600,0,41860,6.25,0.0,6.2515
05/05/2022,14.35,15.05,0.6,4.15%,922800,0,92280,13.4,0.0,13.39736
04/05/2022,14.4,14.45,0.0,0,416300,0,41630,5.96,0.0,5.96297
29/04/2022,13.9,14.45,0.65,4.71%,732500,0,73250,10.45,0.0,10.45403
28/04/2022,12.9,13.8,0.9,6.98%,439600,0,43960,5.96,0.0,5.95704
27/04/2022,12.35,12.9,0.2,1.57%,171600,0,17160,2.19,0.0,2.1932
26/04/2022,12.35,12.45,-0.35,-2.73%,158000,0,14150,1.98,0.0,1.976
25/04/2022,12.6,12.8,-0.1,-0.78%,319300,0,31930,4.03,0.0,4.02776
22/04/2022,12.65,12.85,0.15,1.18%,211500,0,19360,2.69,0.0,2.69472
21/04/2022,12.5,12.7,-0.2,-1.55%,317900,0,31790,3.94,0.0,3.93794
20/04/2022,12.8,12.9,0.1,0.78%,285400,0,28540,3.66,0.0,3.65568
19/04/2022,12.85,12.85,-0.05,-0.39%,162000,0,12950,2.03,0.0,2.03261
18/04/2022,13.2,12.9,-0.3,-2.27%,199800,0,19980,2.57,0.0,2.56709
15/04/2022,13.15,13.2,0.15,1.15%,196300,0,19630,2.58,0.0,2.58348
14/04/2022,12.95,13.05,0.1,0.77%,122600,0,12260,1.59,0.0,1.58824
13/04/2022,12.2,12.95,0.05,0.39%,108000,0,10800,1.37,0.0,1.37187
12/04/2022,12.95,12.9,-0.6,-4.44%,220100,0,22010,2.86,0.0,2.86306
08/04/2022,13.7,13.4,-0.3,-2.19%,280900,0,27750,3.79,0.0,3.79312
07/04/2022,13.8,13.7,0.1,0.74%,184700,0,18470,2.53,0.0,2.52913
06/04/2022,13.7,13.6,-0.15,-1.09%,206300,0,20540,2.82,0.0,2.81548
05/04/2022,13.65,13.75,0.2,1.48%,187900,0,18790,2.59,0.0,2.58835
04/04/2022,13.55,13.55,0.15,1.12%,243800,0,24380,3.31,0.0,3.30801
01/04/2022,13.35,13.65,-0.05,-0.36%,203500,0,13420,2.74,0.0,2.74075
31/03/2022,13.85,13.7,0.0,0,327900,0,32790,4.46,0.0,4.46447
30/03/2022,14.1,13.75,-0.35,-2.48%,452400,0,41520,6.32,0.0,6.32054
29/03/2022,14.1,14.1,-0.05,-0.35%,470900,0,47090,6.67,0.0,6.6689
28/03/2022,14.25,14.15,-0.25,-1.74%,486700,335000,43420,6.92,4.8575,11.7776
25/03/2022,14.55,14.45,-0.25,-1.70%,691700,0,63880,10.01,0.0,10.00779
24/03/2022,14.9,14.7,0.0,0,650800,0,60560,9.53,0.0,9.52918
23/03/2022,14.5,14.7,-0.1,-0.68%,378500,335000,35830,5.56,4.8575,10.41786
22/03/2022,14.7,14.7,-0.05,-0.34%,837900,0,68470,12.24,0.0,12.24323
21/03/2022,14.7,14.65,0.0,0,842500,0,80590,12.28,0.0,12.27645
18/03/2022,14.7,14.65,-0.05,-0.34%,552000,0,55200,8.13,0.0,8.12784
15/03/2022,14.5,14.1,-0.4,-2.76%,526000,0,52600,7.48,0.0,7.48492
14/03/2022,14.55,14.5,-0.05,-0.34%,990500,0,99050,14.19,0.0,14.19132
11/03/2022,14.3,14.55,0.0,0,784600,0,78460,11.34,0.0,11.33501
10/03/2022,14.8,14.55,-0.05,-0.34%,992700,0,99270,14.55,0.0,14.54542
09/03/2022,14.4,14.6,0.1,0.69%,1031100,0,103110,14.74,0.0,14.74037
08/03/2022,14.2,14.5,0.25,1.75%,799300,0,79930,11.42,0.0,11.42043
07/03/2022,14.05,14.25,0.1,0.71%,436300,0,43630,6.18,0.0,6.1784
04/03/2022,14.1,14.15,0.1,0.71%,392000,0,39200,5.53,0.0,5.53026
03/03/2022,13.55,14.05,0.5,3.69%,1195100,0,119510,16.51,0.0,16.51392
02/03/2022,13.55,13.55,0.0,0,423500,0,42350,5.77,0.0,5.77185
01/03/2022,13.8,13.55,-0.05,-0.37%,330500,0,33050,4.52,0.0,4.52224
28/02/2022,13.9,13.6,-0.3,-2.16%,423700,0,42370,5.88,0.0,5.87791
25/02/2022,13.9,13.9,0.0,0,765400,0,76540,10.86,0.0,10.8601
24/02/2022,13.9,13.9,0.0,0,1157300,0,115730,15.87,0.0,15.87019
23/02/2022,13.75,13.9,0.1,0.72%,577700,0,57770,8.15,0.0,8.14597
22/02/2022,13.55,13.8,0.2,1.47%,900700,0,90070,12.38,0.0,12.38197
21/02/2022,13.45,13.6,0.05,0.37%,352700,0,35270,4.86,0.0,4.86389
18/02/2022,13.35,13.55,0.15,1.12%,963500,0,96350,13.09,0.0,13.08896
17/02/2022,13.5,13.4,-0.05,-0.37%,455600,0,45560,6.12,0.0,6.121
16/02/2022,13.85,13.55,-0.25,-1.81%,493100,0,43370,6.74,0.0,6.74051
15/02/2022,13.6,13.8,0.2,1.47%,388300,0,38830,5.24,0.0,5.24079
14/02/2022,13.6,13.6,-0.15,-1.09%,765700,0,76570,10.48,0.0,10.47527
11/02/2022,13.7,13.75,0.3,2.23%,720400,0,72040,9.64,0.0,9.64494
10/02/2022,12.9,13.45,0.45,3.46%,842900,0,84290,11.05,0.0,11.05333
09/02/2022,13.0,13.0,0.0,0,733200,0,73320,9.46,0.0,9.4565
08/02/2022,12.9,13.0,0.15,1.17%,321200,0,32120,4.07,0.0,4.07245
07/02/2022,12.5,12.85,0.45,3.63%,328400,0,32840,4.21,0.0,4.21398
28/01/2022,12.2,12.4,0.2,1.64%,508100,0,50810,6.16,0.0,6.15783
27/01/2022,12.3,12.2,-0.1,-0.81%,374400,0,37440,4.54,0.0,4.53594
26/01/2022,12.4,12.3,-0.1,-0.81%,261900,0,26190,3.21,0.0,3.20897
25/01/2022,11.75,12.4,0.0,0,1274700,0,127470,15.18,0.0,15.17642
24/01/2022,13.3,12.4,-0.9,-6.77%,395400,0,39540,4.95,0.0,4.95359
21/01/2022,13.7,13.3,-0.2,-1.48%,643300,0,64330,8.65,0.0,8.653
20/01/2022,13.25,13.5,0.25,1.89%,305800,0,30580,4.09,0.0,4.08749
19/01/2022,13.0,13.1,-0.75,-5.42%,682600,0,58630,9.03,0.0,9.03324
18/01/2022,14.4,13.85,-1.0,-6.73%,502200,0,49870,7.1,0.0,7.09809
17/01/2022,15.6,14.85,-0.75,-4.81%,513600,0,51360,7.61,0.0,7.61301
14/01/2022,15.3,15.6,-0.15,-0.95%,550500,0,55050,8.36,0.0,8.36308
13/01/2022,16.0,15.75,-0.45,-2.78%,1269400,0,126940,19.78,0.0,19.77787
12/01/2022,16.55,16.2,-0.4,-2.41%,929800,0,92980,14.62,0.0,14.61933
