Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,5.2,5.2,-0.4,-7.14%,179900,0,179900,0.0,0.0,0.0
16/06/2022,5.4,5.6,0.1,1.82%,29600,0,29600,0.0,0.0,0.0
15/06/2022,5.5,5.5,0.0,0,97700,0,97700,0.0,0.0,0.0
14/06/2022,5.4,5.5,-0.1,-1.79%,22900,0,22900,0.0,0.0,0.0
13/06/2022,5.7,5.6,-0.1,-1.75%,120200,0,120200,0.0,0.0,0.0
10/06/2022,6.0,5.7,-0.3,-5.00%,46500,0,46500,0.0,0.0,0.0
09/06/2022,5.9,6.0,0.0,0,76100,0,76100,0.0,0.0,0.0
08/06/2022,5.9,6.0,-0.1,-1.64%,129100,0,129100,0.0,0.0,0.0
07/06/2022,6.1,6.1,0.0,0,100200,0,100200,0.0,0.0,0.0
06/06/2022,5.7,6.1,0.4,7.02%,301600,0,301600,0.0,0.0,0.0
03/06/2022,5.2,5.7,0.5,9.62%,344200,0,344200,0.0,0.0,0.0
02/06/2022,5.3,5.2,0.0,0,71900,0,71900,0.0,0.0,0.0
01/06/2022,5.3,5.2,0.0,0,117600,0,117600,0.0,0.0,0.0
31/05/2022,5.4,5.2,-0.3,-5.45%,340700,0,340700,0.0,0.0,0.0
30/05/2022,5.4,5.5,0.1,1.85%,42300,0,42300,0.0,0.0,0.0
27/05/2022,5.4,5.4,0.0,0,76100,0,76100,0.0,0.0,0.0
26/05/2022,5.3,5.4,0.1,1.89%,60600,0,60600,0.0,0.0,0.0
25/05/2022,5.3,5.3,0.0,0,48500,0,48500,0.0,0.0,0.0
24/05/2022,5.3,5.3,-0.1,-1.85%,49000,0,49000,0.0,0.0,0.0
23/05/2022,5.5,5.4,0.0,0,55700,0,55700,0.0,0.0,0.0
20/05/2022,5.3,5.4,0.1,1.89%,64000,0,64000,0.0,0.0,0.0
19/05/2022,5.1,5.3,-0.3,-5.36%,54800,0,54800,0.29,0.0,0.28659
18/05/2022,5.7,5.6,0.1,1.82%,49564,0,49500,0.27,0.0,0.27364
17/05/2022,4.8,5.5,0.3,5.77%,116100,0,116100,0.6,0.0,0.60455
16/05/2022,5.2,5.2,-0.5,-8.77%,325910,0,325900,1.71,0.0,1.70502
13/05/2022,5.8,5.7,-0.3,-5.00%,66300,0,66300,0.38,0.0,0.37737
12/05/2022,6.0,6.0,-0.2,-3.23%,76100,0,76100,0.45,0.0,0.45257
11/05/2022,6.2,6.2,0.0,0,164125,0,164100,0.96,0.0,0.95607
10/05/2022,5.9,6.2,0.2,3.33%,184300,0,184300,1.05,0.0,1.05499
09/05/2022,6.6,6.0,-0.6,-9.09%,84401,0,84400,0.51,0.0,0.51288
06/05/2022,6.1,6.6,0.5,8.20%,130600,18000,130600,0.81,0.099,0.9071
05/05/2022,6.6,6.1,-0.5,-7.58%,542911,0,542900,3.31,0.0,3.30983
04/05/2022,6.8,6.6,-0.7,-9.59%,332400,0,332400,2.21,0.0,2.21095
29/04/2022,7.0,7.3,0.1,1.39%,16800,0,16800,0.12,0.0,0.1208
28/04/2022,7.2,7.2,0.0,0,34300,0,34300,0.25,0.0,0.24544
27/04/2022,6.7,7.2,0.5,7.46%,28300,0,28300,0.2,0.0,0.19879
26/04/2022,6.4,6.7,0.4,6.35%,16800,0,16800,0.11,0.0,0.10924
25/04/2022,7.1,6.3,-0.7,-10.00%,73500,0,73500,0.48,0.0,0.48366
22/04/2022,6.5,7.0,0.3,4.48%,40267,0,40200,0.27,0.0,0.27273
21/04/2022,7.0,6.7,-0.7,-9.46%,110800,0,110800,0.75,0.0,0.75473
20/04/2022,7.3,7.4,-0.1,-1.33%,15600,0,15600,0.11,0.0,0.11372
19/04/2022,7.7,7.5,-0.2,-2.60%,57849,0,57800,0.44,0.0,0.43682
18/04/2022,8.3,7.7,-0.6,-7.23%,68100,0,68100,0.53,0.0,0.53123
15/04/2022,8.3,8.3,-0.1,-1.19%,62101,0,62100,0.51,0.0,0.50669
14/04/2022,8.3,8.4,0.1,1.20%,16400,0,16400,0.14,0.0,0.1371
13/04/2022,8.2,8.3,0.1,1.22%,59900,0,59900,0.49,0.0,0.49175
12/04/2022,8.5,8.2,-0.3,-3.53%,123393,0,123300,1.03,0.0,1.02556
08/04/2022,8.7,8.5,0.0,0,33700,0,33700,0.29,0.0,0.28564
07/04/2022,8.5,8.5,0.1,1.19%,60200,0,60200,0.51,0.0,0.51445
