Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,8.2,7.5,-0.7,-8.54%,261800,0,261800,0.0,0.0,0.0
16/06/2022,8.3,8.2,-0.1,-1.20%,235400,0,235400,0.0,0.0,0.0
15/06/2022,9.0,8.3,-0.7,-7.78%,176600,0,176600,0.0,0.0,0.0
14/06/2022,9.3,9.0,-0.3,-3.23%,281300,0,281300,0.0,0.0,0.0
13/06/2022,10.2,9.3,-1.0,-9.71%,335700,0,335700,0.0,0.0,0.0
10/06/2022,10.5,10.3,-0.3,-2.83%,109600,0,109600,0.0,0.0,0.0
09/06/2022,10.5,10.6,-0.1,-0.93%,140000,0,140000,0.0,0.0,0.0
08/06/2022,10.5,10.7,0.4,3.88%,145200,0,145200,0.0,0.0,0.0
07/06/2022,11.2,10.3,-0.8,-7.21%,327500,0,327500,0.0,0.0,0.0
06/06/2022,11.4,11.1,-0.3,-2.63%,151400,0,151400,0.0,0.0,0.0
03/06/2022,11.6,11.4,-0.2,-1.72%,146300,0,146300,0.0,0.0,0.0
02/06/2022,12.1,11.6,-0.5,-4.13%,208500,0,208500,0.0,0.0,0.0
01/06/2022,12.1,12.1,-0.2,-1.63%,156600,0,156600,0.0,0.0,0.0
31/05/2022,12.6,12.3,-0.3,-2.38%,361100,0,361100,0.0,0.0,0.0
30/05/2022,12.7,12.6,-0.1,-0.79%,171700,0,171700,0.0,0.0,0.0
27/05/2022,12.6,12.7,0.1,0.79%,232500,0,232500,0.0,0.0,0.0
26/05/2022,12.6,12.6,0.0,0,115300,0,115300,0.0,0.0,0.0
25/05/2022,12.4,12.6,0.4,3.28%,322800,0,322800,0.0,0.0,0.0
24/05/2022,11.7,12.2,-0.2,-1.61%,99100,0,99100,0.0,0.0,0.0
23/05/2022,12.5,12.4,-0.1,-0.80%,165000,0,165000,0.0,0.0,0.0
20/05/2022,12.3,12.5,0.2,1.63%,294900,0,294900,0.0,0.0,0.0
19/05/2022,12.0,12.3,0.0,0,184216,0,184200,2.24,0.0,2.23744
18/05/2022,12.6,12.3,0.1,0.82%,205115,0,205100,2.56,0.0,2.56318
17/05/2022,11.1,12.2,1.1,9.91%,160900,0,160900,1.89,0.0,1.89401
16/05/2022,11.2,11.1,0.2,1.83%,178897,0,178800,2.0,0.0,2.00321
13/05/2022,12.0,10.9,-1.2,-9.92%,300102,0,300100,3.45,0.0,3.45241
12/05/2022,13.4,12.1,-1.1,-8.33%,274525,0,274500,3.5,0.0,3.49615
11/05/2022,12.4,13.2,1.0,8.20%,246014,0,246000,3.11,0.0,3.10989
10/05/2022,11.9,12.2,0.3,2.52%,299418,0,299400,3.53,0.0,3.53455
09/05/2022,14.2,11.9,-1.3,-9.85%,271307,0,271300,3.39,0.0,3.3874
06/05/2022,14.2,13.2,-1.1,-7.69%,156506,0,156500,2.13,0.0,2.12831
05/05/2022,14.2,14.3,-0.2,-1.38%,207635,0,207600,2.92,0.0,2.9237
04/05/2022,14.7,14.5,-0.2,-1.36%,128717,0,128700,1.84,0.0,1.83994
29/04/2022,14.0,14.7,0.7,5.00%,263047,0,263000,3.81,0.0,3.81363
28/04/2022,14.0,14.0,-0.1,-0.71%,297530,0,297500,4.24,0.0,4.24352
27/04/2022,13.6,14.1,0.5,3.68%,230398,0,230300,3.18,0.0,3.1761
26/04/2022,12.9,13.6,0.7,5.43%,367157,0,367100,4.84,0.0,4.84439
25/04/2022,13.7,12.9,-0.5,-3.73%,367895,0,367800,4.9,0.0,4.90423
22/04/2022,12.9,13.4,0.5,3.88%,335308,0,335300,4.39,0.0,4.38575
21/04/2022,13.1,12.9,-1.4,-9.79%,643714,0,643600,8.36,0.0,8.3603
20/04/2022,15.0,14.3,-1.5,-9.49%,610800,0,610800,8.85,0.0,8.85435
19/04/2022,17.5,15.8,-1.7,-9.71%,347912,0,347900,5.72,0.0,5.71668
18/04/2022,19.0,17.5,-1.5,-7.89%,556951,0,556800,9.84,0.0,9.8444
15/04/2022,19.8,19.0,-0.8,-4.04%,196956,0,196900,3.81,0.0,3.81122
14/04/2022,19.5,19.8,0.3,1.54%,131620,0,131600,2.61,0.0,2.61091
13/04/2022,20.0,19.5,0.2,1.04%,221543,0,221400,4.28,0.0,4.28424
12/04/2022,20.4,19.3,-1.1,-5.39%,469376,0,469300,9.43,0.0,9.43389
08/04/2022,21.2,20.4,-0.8,-3.77%,256901,0,256900,5.35,0.0,5.34679
07/04/2022,21.7,21.2,-0.5,-2.30%,287364,0,287300,6.11,0.0,6.10993
06/04/2022,21.9,21.7,-0.2,-0.91%,340050,0,340000,7.37,0.0,7.36956
05/04/2022,22.5,21.9,-0.6,-2.67%,226100,0,226100,4.98,0.0,4.97986
04/04/2022,21.3,22.5,1.2,5.63%,386481,0,386400,8.53,0.0,8.53192
01/04/2022,21.4,21.3,-0.1,-0.47%,380032,0,380000,8.06,0.0,8.0552
31/03/2022,21.6,21.4,-0.2,-0.93%,327710,0,327700,7.07,0.0,7.0722
30/03/2022,22.5,21.6,-1.0,-4.42%,478824,0,478700,10.48,0.0,10.48338
29/03/2022,22.4,22.6,0.2,0.89%,252490,0,252400,5.7,0.0,5.6998
28/03/2022,22.8,22.4,-0.4,-1.75%,426461,0,426300,9.62,0.0,9.62182
25/03/2022,23.2,22.8,-0.1,-0.44%,285499,0,285300,6.54,0.0,6.53777
24/03/2022,23.2,22.9,0.1,0.44%,236163,0,236100,5.41,0.0,5.40761
23/03/2022,23.0,22.8,-0.2,-0.87%,255460,0,255400,5.85,0.0,5.84504
22/03/2022,23.2,23.0,-0.2,-0.86%,363082,0,362900,8.41,0.0,8.4091
21/03/2022,23.3,23.2,-0.1,-0.43%,331642,0,331600,7.69,0.0,7.6898
18/03/2022,23.8,23.3,-0.1,-0.43%,135885,0,135700,3.18,0.0,3.17613
17/03/2022,23.1,23.4,0.4,1.74%,383647,0,383500,8.96,0.0,8.95994
16/03/2022,22.8,23.0,0.2,0.88%,201236,0,201200,4.64,0.0,4.64202
15/03/2022,22.0,22.8,0.8,3.64%,193862,0,193800,4.34,0.0,4.33687
14/03/2022,22.4,22.0,-0.4,-1.79%,481248,0,481200,10.61,0.0,10.60684
11/03/2022,23.0,22.4,-0.6,-2.61%,715752,0,715600,16.16,0.0,16.1628
10/03/2022,23.5,23.0,-0.2,-0.86%,568857,0,568700,13.22,0.0,13.22461
09/03/2022,24.0,23.2,-0.8,-3.33%,599057,35,599000,14.09,0.00076,14.08612
08/03/2022,24.2,24.0,-0.4,-1.64%,661021,0,660900,15.98,0.0,15.97665
07/03/2022,24.4,24.4,-0.1,-0.41%,445053,0,445000,10.88,0.0,10.877
04/03/2022,24.3,24.5,0.2,0.82%,812137,0,812100,19.89,0.0,19.89221
03/03/2022,24.5,24.3,-0.2,-0.82%,527019,0,526900,12.85,0.0,12.84783
02/03/2022,24.8,24.5,-0.3,-1.21%,306479,0,306400,7.51,0.0,7.51431
01/03/2022,24.3,24.8,0.5,2.06%,706119,0,706000,17.44,0.0,17.43883
28/02/2022,24.2,24.3,0.2,0.83%,373602,0,373500,8.98,0.0,8.98023
25/02/2022,23.9,24.1,0.2,0.84%,508099,0,508000,12.4,0.0,12.39591
24/02/2022,25.1,23.9,-1.2,-4.78%,1016802,0,1016500,24.89,0.0,24.88549
23/02/2022,24.9,25.1,0.1,0.40%,421933,0,421900,10.63,0.0,10.63095
22/02/2022,25.6,25.0,-0.6,-2.34%,792082,0,792000,19.98,0.0,19.97702
21/02/2022,25.0,25.6,0.6,2.40%,1543282,0,1543100,39.7,0.0,39.69551
18/02/2022,25.0,25.0,0.0,0,670404,0,670300,16.73,0.0,16.72628
