Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,51.0,52.5,-0.9,-1.69%,61370,0,61370,0.0,0.0,0.0
16/06/2022,54.7,53.4,-0.3,-0.56%,49930,0,49930,0.0,0.0,0.0
15/06/2022,52.5,53.7,0.6,1.13%,70320,0,70320,0.0,0.0,0.0
14/06/2022,51.6,53.1,0.0,0,64980,0,64980,0.0,0.0,0.0
13/06/2022,54.0,53.1,-3.9,-6.84%,97440,0,97440,0.0,0.0,0.0
10/06/2022,58.9,57.0,-2.8,-4.68%,77190,0,77190,0.0,0.0,0.0
09/06/2022,60.0,59.8,1.0,1.70%,63570,0,63570,0.0,0.0,0.0
08/06/2022,56.0,58.8,3.8,6.91%,119720,0,119720,0.0,0.0,0.0
07/06/2022,55.0,55.0,0.0,0,64600,0,64600,0.0,0.0,0.0
06/06/2022,56.4,55.0,-1.5,-2.65%,82210,0,82210,0.0,0.0,0.0
03/06/2022,56.0,56.5,-0.3,-0.53%,42550,0,42550,0.0,0.0,0.0
02/06/2022,57.5,56.8,-0.2,-0.35%,79290,0,79290,0.0,0.0,0.0
01/06/2022,55.2,57.0,1.1,1.97%,67160,0,67160,0.0,0.0,0.0
31/05/2022,57.4,55.9,-1.6,-2.78%,65210,0,65210,0.0,0.0,0.0
30/05/2022,57.0,57.5,0.5,0.88%,71380,0,71380,0.0,0.0,0.0
27/05/2022,55.0,57.0,2.2,4.01%,80520,0,80520,0.0,0.0,0.0
26/05/2022,54.9,54.8,0.3,0.55%,57200,0,57200,0.0,0.0,0.0
25/05/2022,52.7,54.5,2.1,4.01%,66220,0,66220,0.0,0.0,0.0
24/05/2022,50.0,52.4,1.5,2.95%,39980,0,39980,0.0,0.0,0.0
23/05/2022,52.0,50.9,-0.9,-1.74%,49650,0,49650,0.0,0.0,0.0
