Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,3.0,2.7,-0.3,-10.00%,1992000,0,1992000,0.0,0.0,0.0
16/06/2022,3.3,3.0,-0.3,-9.09%,1376100,0,1376100,0.0,0.0,0.0
15/06/2022,3.6,3.3,-0.3,-8.33%,1552200,0,1552200,0.0,0.0,0.0
14/06/2022,3.6,3.6,-0.2,-5.26%,1239500,0,1239500,0.0,0.0,0.0
13/06/2022,4.1,3.8,-0.4,-9.52%,1602200,0,1602200,0.0,0.0,0.0
10/06/2022,4.5,4.2,-0.3,-6.67%,908800,0,908800,0.0,0.0,0.0
09/06/2022,4.6,4.5,-0.1,-2.17%,649500,0,649500,0.0,0.0,0.0
08/06/2022,4.1,4.6,0.1,2.22%,2330100,0,2330100,0.0,0.0,0.0
07/06/2022,4.8,4.5,-0.4,-8.16%,1121100,0,1121100,0.0,0.0,0.0
06/06/2022,5.2,4.9,-0.5,-9.26%,2641100,0,2641100,0.0,0.0,0.0
03/06/2022,5.9,5.4,-0.5,-8.47%,2884100,0,2884100,0.0,0.0,0.0
02/06/2022,6.1,5.9,-0.2,-3.28%,1707900,0,1707900,0.0,0.0,0.0
01/06/2022,6.2,6.1,-0.1,-1.61%,670300,0,670300,0.0,0.0,0.0
31/05/2022,6.2,6.2,0.0,0,912900,0,912900,0.0,0.0,0.0
30/05/2022,6.2,6.2,0.0,0,1363300,0,1363300,0.0,0.0,0.0
27/05/2022,6.1,6.2,0.1,1.64%,602900,0,602900,0.0,0.0,0.0
26/05/2022,6.2,6.1,-0.1,-1.61%,1077200,0,1077200,0.0,0.0,0.0
25/05/2022,6.2,6.2,0.0,0,1326100,0,1326100,0.0,0.0,0.0
24/05/2022,6.2,6.2,0.0,0,531300,0,531300,0.0,0.0,0.0
23/05/2022,6.3,6.2,-0.1,-1.59%,596000,0,596000,0.0,0.0,0.0
20/05/2022,6.2,6.3,0.1,1.61%,1183000,0,1183000,0.0,0.0,0.0
19/05/2022,6.2,6.2,0.0,0,675846,0,675800,4.12,0.0,4.12298
18/05/2022,6.6,6.2,-0.3,-4.62%,1236549,0,1236400,7.89,0.0,7.89128
17/05/2022,6.2,6.5,0.3,4.84%,982672,0,982600,6.2,0.0,6.20414
16/05/2022,5.9,6.2,0.3,5.08%,1227430,0,1227400,7.66,0.0,7.66495
13/05/2022,6.2,5.9,-0.3,-4.84%,1234500,0,1234500,7.26,0.0,7.26203
12/05/2022,6.8,6.2,-0.6,-8.82%,1213759,0,1213600,7.74,0.0,7.74375
11/05/2022,6.6,6.8,0.4,6.25%,1034690,0,1034600,6.97,0.0,6.97324
10/05/2022,5.9,6.4,0.5,8.47%,1456881,0,1456800,8.82,0.0,8.82251
09/05/2022,6.5,5.9,-0.6,-9.23%,1669500,0,1669500,10.08,0.0,10.07601
06/05/2022,7.0,6.5,-0.5,-7.14%,1088400,0,1088400,7.22,0.0,7.21929
05/05/2022,7.0,7.0,0.0,0,1610200,0,1610200,11.08,0.0,11.07971
