Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,29.0,29.0,-1.4,-4.61%,100,0,100,0.0,0.0,0.0
16/06/2022,29.0,31.8,1.6,5.30%,1000,0,1000,0.0,0.0,0.0
15/06/2022,30.2,30.2,0.0,0,0,0,0,0.0,0.0,0.0
14/06/2022,30.2,30.2,0.0,0,0,0,0,0.0,0.0,0.0
13/06/2022,30.2,30.2,0.0,0,0,0,0,0.0,0.0,0.0
10/06/2022,30.2,30.2,0.0,0,0,0,0,0.0,0.0,0.0
09/06/2022,30.2,30.2,-0.9,-2.89%,100,0,100,0.0,0.0,0.0
08/06/2022,31.1,31.1,0.0,0,0,0,0,0.0,0.0,0.0
07/06/2022,31.1,31.1,0.0,0,0,0,0,0.0,0.0,0.0
06/06/2022,31.1,31.1,0.1,0.32%,500,0,500,0.0,0.0,0.0
03/06/2022,31.0,31.0,0.1,0.32%,200,0,200,0.0,0.0,0.0
02/06/2022,30.9,30.9,0.0,0,0,0,0,0.0,0.0,0.0
01/06/2022,30.9,30.9,0.0,0,0,0,0,0.0,0.0,0.0
31/05/2022,30.9,30.9,0.0,0,0,0,0,0.0,0.0,0.0
30/05/2022,30.9,30.9,0.0,0,0,0,0,0.0,0.0,0.0
27/05/2022,30.9,30.9,0.0,0,0,0,0,0.0,0.0,0.0
26/05/2022,31.0,31.0,4.0,14.81%,600,0,600,0.0,0.0,0.0
25/05/2022,27.0,27.0,-1.3,-4.59%,100,0,100,0.0,0.0,0.0
24/05/2022,28.3,28.3,0.0,0,0,0,0,0.0,0.0,0.0
23/05/2022,28.3,28.3,0.0,0,100,0,100,0.0,0.0,0.0
20/05/2022,28.3,28.3,0.0,0,100,0,100,0.0,0.0,0.0
19/05/2022,28.3,28.3,0.0,0,100,0,100,0.0,0.0,0.00283
18/05/2022,28.3,28.3,0.0,0,0,0,0,0.0,0.0,0.0
17/05/2022,28.3,28.3,0.0,0,0,0,0,0.0,0.0,0.0
16/05/2022,28.3,28.3,0.0,0,0,0,0,0.0,0.0,0.0
13/05/2022,28.3,28.3,0.0,0,0,0,0,0.0,0.0,0.0
12/05/2022,28.3,28.3,0.0,0,0,0,0,0.0,0.0,0.0
