Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,9.0,9.7,0.7,7.78%,4600,0,4600,0.0,0.0,0.0
16/06/2022,9.0,9.0,0.0,0,300,0,300,0.0,0.0,0.0
15/06/2022,9.2,9.0,-0.2,-2.17%,3900,0,3900,0.0,0.0,0.0
14/06/2022,9.0,9.2,0.2,2.22%,9800,0,9800,0.0,0.0,0.0
13/06/2022,9.5,9.0,-0.5,-5.26%,3100,0,3100,0.0,0.0,0.0
10/06/2022,9.5,9.5,0.0,0,300,0,300,0.0,0.0,0.0
09/06/2022,9.8,9.5,-0.3,-3.06%,4300,0,4300,0.0,0.0,0.0
08/06/2022,9.2,9.8,0.6,6.52%,2000,0,2000,0.0,0.0,0.0
07/06/2022,10.2,9.2,-0.8,-8.00%,11100,0,11100,0.0,0.0,0.0
06/06/2022,9.6,10.0,0.5,5.26%,9100,0,9100,0.0,0.0,0.0
03/06/2022,9.3,9.5,0.2,2.15%,7500,0,7500,0.0,0.0,0.0
02/06/2022,8.5,9.3,0.8,9.41%,22300,0,22300,0.0,0.0,0.0
01/06/2022,8.5,8.5,0.1,1.19%,3800,0,3800,0.0,0.0,0.0
31/05/2022,8.6,8.4,0.2,2.44%,7400,0,7400,0.0,0.0,0.0
30/05/2022,8.2,8.2,0.0,0,3000,0,3000,0.0,0.0,0.0
27/05/2022,8.2,8.2,0.0,0,200,0,200,0.0,0.0,0.0
26/05/2022,8.4,8.2,-0.2,-2.38%,2600,0,2600,0.0,0.0,0.0
25/05/2022,8.4,8.4,0.0,0,200,0,200,0.0,0.0,0.0
24/05/2022,8.0,8.4,0.0,0,400,0,400,0.0,0.0,0.0
23/05/2022,8.4,8.4,0.0,0,400,0,400,0.0,0.0,0.0
20/05/2022,8.0,8.4,0.4,5.00%,1400,0,1400,0.0,0.0,0.0
19/05/2022,8.3,8.0,-0.3,-3.61%,2100,0,2100,0.02,0.0,0.0173
18/05/2022,8.3,8.3,0.0,0,107,0,100,0.0,0.0,0.00089
17/05/2022,7.7,8.3,-0.2,-2.35%,3826,0,3800,0.03,0.0,0.03048
16/05/2022,8.8,8.5,-0.3,-3.41%,7810,0,7800,0.06,0.0,0.06373
13/05/2022,8.9,8.8,-0.4,-4.35%,1200,0,1200,0.01,0.0,0.01065
12/05/2022,9.3,9.2,-0.2,-2.13%,567,0,500,0.01,0.0,0.0052
11/05/2022,9.4,9.4,-0.2,-2.08%,200,0,200,0.0,0.0,0.00188
10/05/2022,8.8,9.6,-0.1,-1.03%,11700,0,11700,0.1,0.0,0.10336
09/05/2022,9.5,9.7,-0.1,-1.02%,400,0,400,0.0,0.0,0.00384
06/05/2022,10.7,9.8,-0.9,-8.41%,900,0,900,0.01,0.0,0.00918
05/05/2022,10.9,10.7,0.2,1.90%,11435,0,11400,0.12,0.0,0.11962
04/05/2022,11.0,10.5,-0.6,-5.41%,5000,0,5000,0.05,0.0,0.05241
29/04/2022,10.3,11.1,1.0,9.90%,12100,0,12100,0.13,0.0,0.12574
28/04/2022,10.4,10.1,0.4,4.12%,11600,0,11600,0.11,0.0,0.11462
27/04/2022,11.7,9.7,-1.0,-9.35%,5400,0,5400,0.05,0.0,0.0534
26/04/2022,10.9,10.7,0.2,1.90%,3704,0,3700,0.04,0.0,0.03947
25/04/2022,11.2,10.5,-0.9,-7.89%,3374,0,3300,0.04,0.0,0.03536
22/04/2022,10.6,11.4,0.9,8.57%,5610,0,5600,0.06,0.0,0.05954
21/04/2022,9.9,10.5,-0.4,-3.67%,5404,0,5400,0.05,0.0,0.0541
20/04/2022,10.5,10.9,-0.6,-5.22%,5223,0,5200,0.05,0.0,0.05452
19/04/2022,10.5,11.5,0.0,0,9800,0,9800,0.1,0.0,0.1046
18/04/2022,11.3,11.5,-0.1,-0.86%,5101,0,5100,0.06,0.0,0.05789
15/04/2022,12.0,11.6,-0.2,-1.69%,5000,0,5000,0.06,0.0,0.05747
14/04/2022,10.2,11.8,0.5,4.42%,29133,0,29100,0.31,0.0,0.3058
13/04/2022,11.3,11.3,-1.2,-9.60%,9127,0,9100,0.1,0.0,0.10314
12/04/2022,12.0,12.5,-0.3,-2.34%,13700,0,13700,0.16,0.0,0.15949
08/04/2022,11.7,12.8,0.0,0,7000,0,7000,0.08,0.0,0.08238
07/04/2022,12.8,12.8,0.0,0,10700,0,10700,0.14,0.0,0.13696
06/04/2022,12.8,12.8,-0.2,-1.54%,11121,0,11100,0.14,0.0,0.14032
05/04/2022,13.0,13.0,0.0,0,2041,0,2000,0.03,0.0,0.02657
04/04/2022,12.8,13.0,0.2,1.56%,6217,0,6200,0.08,0.0,0.07995
01/04/2022,12.6,12.8,0.2,1.59%,5111,0,5100,0.06,0.0,0.06472
31/03/2022,12.9,12.6,-0.3,-2.33%,3600,0,3600,0.05,0.0,0.04599
30/03/2022,13.5,12.9,-0.6,-4.44%,5800,0,5800,0.07,0.0,0.07473
29/03/2022,13.5,13.5,0.0,0,6042,0,6000,0.08,0.0,0.08125
28/03/2022,13.7,13.5,-0.2,-1.46%,18300,0,18300,0.25,0.0,0.2467
25/03/2022,13.9,13.7,-0.2,-1.44%,25200,0,25200,0.34,0.0,0.3406
24/03/2022,13.5,13.9,-0.1,-0.71%,6126,0,6100,0.08,0.0,0.08443
23/03/2022,13.8,14.0,0.0,0,43648,0,43600,0.6,0.0,0.60477
22/03/2022,13.3,14.0,0.6,4.48%,58466,0,58400,0.8,0.0,0.80241
21/03/2022,13.3,13.4,0.1,0.75%,15888,0,15800,0.21,0.0,0.2066
18/03/2022,13.0,13.3,0.4,3.10%,51300,0,51300,0.65,0.0,0.65314
17/03/2022,13.6,12.9,-0.7,-5.15%,41425,0,41400,0.53,0.0,0.52942
16/03/2022,13.9,13.6,-0.3,-2.16%,18521,0,18500,0.25,0.0,0.24797
15/03/2022,12.8,13.9,-0.3,-2.11%,78622,0,78400,1.01,0.0,1.01038
14/03/2022,15.6,14.2,-1.5,-9.55%,22516,0,22500,0.32,0.0,0.32041
11/03/2022,17.8,15.7,-0.5,-3.09%,100833,0,100600,1.74,0.0,1.74195
10/03/2022,16.2,16.2,1.4,9.46%,110966,0,110800,1.8,0.0,1.79723
09/03/2022,14.8,14.8,1.3,9.63%,51993,0,51900,0.77,0.0,0.7695
08/03/2022,13.5,13.5,1.2,9.76%,14045,0,13900,0.19,0.0,0.18957
07/03/2022,11.3,12.3,1.1,9.82%,31468,0,31300,0.38,0.0,0.38095
04/03/2022,11.2,11.2,0.0,0,9364,0,9300,0.1,0.0,0.10475
03/03/2022,11.1,11.2,0.1,0.90%,25259,0,25200,0.28,0.0,0.28281
02/03/2022,11.2,11.1,0.1,0.91%,11805,0,11800,0.13,0.0,0.13219
01/03/2022,10.2,11.0,0.0,0,5600,0,5600,0.06,0.0,0.05931
28/02/2022,11.2,11.0,-0.2,-1.79%,9251,0,9200,0.1,0.0,0.10241
25/02/2022,11.6,11.2,-0.4,-3.45%,10521,0,10500,0.12,0.0,0.12025
24/02/2022,11.0,11.6,0.3,2.65%,23950,0,23900,0.27,0.0,0.27061
23/02/2022,11.3,11.3,0.0,0,35985,0,35900,0.4,0.0,0.40366
22/02/2022,11.0,11.3,0.3,2.73%,12740,0,12700,0.14,0.0,0.1399
21/02/2022,11.1,11.0,0.0,0,6222,0,6100,0.07,0.0,0.06885
18/02/2022,10.7,11.0,0.9,8.91%,22306,0,22300,0.24,0.0,0.24338
17/02/2022,10.6,10.1,-0.6,-5.61%,16461,0,16400,0.17,0.0,0.16904
16/02/2022,10.5,10.7,-0.2,-1.83%,1002,0,1000,0.01,0.0,0.01067
15/02/2022,10.9,10.9,0.0,0,900,0,900,0.01,0.0,0.00979
14/02/2022,10.9,10.9,0.0,0,9730,0,9700,0.11,0.0,0.10617
11/02/2022,11.5,10.9,0.0,0,2217,0,2100,0.02,0.0,0.02417
10/02/2022,10.7,10.9,0.1,0.93%,88700,0,88700,0.92,0.0,0.92362
09/02/2022,10.3,10.8,0.1,0.93%,18304,0,18300,0.19,0.0,0.1915
08/02/2022,10.9,10.7,-0.2,-1.83%,295,0,200,0.0,0.0,0.00316
07/02/2022,10.9,10.9,0.0,0,1476,0,1400,0.02,0.0,0.01608
28/01/2022,10.5,10.9,0.4,3.81%,2000,0,2000,0.02,0.0,0.02109
27/01/2022,10.1,10.5,-0.4,-3.67%,3403,0,3400,0.03,0.0,0.03451
26/01/2022,10.2,10.9,0.7,6.86%,5400,0,5400,0.06,0.0,0.05542
25/01/2022,10.0,10.2,-0.3,-2.86%,9300,0,9300,0.09,0.0,0.09225
24/01/2022,11.3,10.5,-0.8,-7.08%,1222,0,1200,0.01,0.0,0.01308
21/01/2022,11.0,11.3,-0.1,-0.88%,2600,0,2600,0.03,0.0,0.02843
20/01/2022,11.5,11.4,-0.1,-0.87%,1801,0,1800,0.02,0.0,0.01978
19/01/2022,10.9,11.5,0.0,0,1000,0,1000,0.01,0.0,0.01121
18/01/2022,10.7,11.5,-0.1,-0.86%,2515,0,2500,0.03,0.0,0.02686
17/01/2022,11.6,11.6,0.0,0,17752,0,17700,0.2,0.0,0.20427
14/01/2022,11.3,11.6,0.3,2.65%,8026,0,8000,0.09,0.0,0.08928
13/01/2022,11.6,11.3,-0.2,-1.74%,21332,0,21300,0.25,0.0,0.24797
12/01/2022,11.7,11.5,-0.2,-1.71%,12974,0,12900,0.15,0.0,0.14971
