Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,10.1,10.1,0.0,0,0,0,0,0.0,0.0,0.0
16/06/2022,10.1,10.1,0.0,0,0,0,0,0.0,0.0,0.0
15/06/2022,10.1,10.1,0.0,0,0,0,0,0.0,0.0,0.0
14/06/2022,10.1,10.1,0.0,0,0,0,0,0.0,0.0,0.0
13/06/2022,10.1,10.1,0.4,4.12%,100,0,100,0.0,0.0,0.0
10/06/2022,8.7,9.9,-0.2,-1.98%,3600,0,3600,0.0,0.0,0.0
09/06/2022,10.1,10.1,0.0,0,0,0,0,0.0,0.0,0.0
08/06/2022,11.0,9.5,-1.3,-12.04%,2800,0,2800,0.0,0.0,0.0
07/06/2022,10.9,10.8,1.3,13.68%,500,0,500,0.0,0.0,0.0
06/06/2022,9.5,9.5,-1.5,-13.64%,2000,0,2000,0.0,0.0,0.0
03/06/2022,11.0,11.0,0.6,5.77%,100,0,100,0.0,0.0,0.0
02/06/2022,10.8,9.3,-1.5,-13.89%,1400,0,1400,0.0,0.0,0.0
01/06/2022,10.7,11.2,1.4,14.29%,5300,0,5300,0.0,0.0,0.0
31/05/2022,11.0,10.7,0.1,0.94%,600,0,600,0.0,0.0,0.0
30/05/2022,10.7,10.5,0.1,0.96%,200,0,200,0.0,0.0,0.0
27/05/2022,9.8,11.5,0.1,0.88%,300,0,300,0.0,0.0,0.0
26/05/2022,11.4,11.4,0.7,6.54%,100,0,100,0.0,0.0,0.0
25/05/2022,9.1,10.7,0.0,0,7800,0,7800,0.0,0.0,0.0
24/05/2022,10.7,10.7,-0.1,-0.93%,100,0,100,0.0,0.0,0.0
23/05/2022,10.9,10.6,-0.2,-1.85%,400,0,400,0.0,0.0,0.0
20/05/2022,10.7,11.1,0.3,2.78%,1700,0,1700,0.0,0.0,0.0
19/05/2022,10.7,11.4,0.6,5.56%,2800,0,2800,0.03,0.0,0.03019
