Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,67.6,68.0,0.4,0.59%,50800,0,50800,0.0,0.0,0.0
16/06/2022,67.5,67.8,0.3,0.44%,22400,0,22400,0.0,0.0,0.0
15/06/2022,67.2,67.9,0.3,0.44%,36600,0,36600,0.0,0.0,0.0
14/06/2022,67.3,67.6,0.3,0.45%,10900,0,10900,0.0,0.0,0.0
13/06/2022,67.0,67.8,0.6,0.89%,60100,0,60100,0.0,0.0,0.0
10/06/2022,67.0,66.7,-0.7,-1.04%,36500,0,36500,0.0,0.0,0.0
09/06/2022,67.8,67.5,0.4,0.60%,15200,0,15200,0.0,0.0,0.0
08/06/2022,66.5,67.1,1.3,1.98%,35400,0,35400,0.0,0.0,0.0
07/06/2022,66.0,66.0,-0.3,-0.45%,11800,0,11800,0.0,0.0,0.0
06/06/2022,65.5,66.0,0.9,1.38%,20900,0,20900,0.0,0.0,0.0
03/06/2022,65.1,65.2,0.1,0.15%,7600,0,7600,0.0,0.0,0.0
02/06/2022,65.0,65.4,1.3,2.03%,26500,0,26500,0.0,0.0,0.0
01/06/2022,64.0,64.5,0.5,0.78%,9900,0,9900,0.0,0.0,0.0
31/05/2022,64.0,64.1,-0.9,-1.38%,22500,0,22500,0.0,0.0,0.0
30/05/2022,66.0,65.0,-1.7,-2.55%,6100,0,6100,0.0,0.0,0.0
27/05/2022,68.0,65.0,0.8,1.25%,13900,0,13900,0.0,0.0,0.0
26/05/2022,65.0,64.0,0.1,0.16%,7200,0,7200,0.0,0.0,0.0
25/05/2022,66.7,66.6,-0.1,-0.15%,25700,0,25700,0.0,0.0,0.0
24/05/2022,66.0,66.6,0.8,1.22%,27200,0,27200,0.0,0.0,0.0
23/05/2022,66.0,65.5,-0.5,-0.76%,20000,0,20000,0.0,0.0,0.0
20/05/2022,66.2,64.0,-2.2,-3.32%,21600,0,21600,0.0,0.0,0.0
19/05/2022,62.6,65.7,1.4,2.18%,58774,0,58700,3.89,0.0,3.89054
18/05/2022,62.8,64.5,1.8,2.87%,7500,0,7500,0.48,0.0,0.4824
17/05/2022,61.5,63.0,0.9,1.45%,34400,0,34400,2.16,0.0,2.15831
16/05/2022,64.5,61.6,-2.1,-3.30%,28539,0,28500,1.77,0.0,1.77121
13/05/2022,64.6,63.8,-0.8,-1.24%,35300,0,35300,2.25,0.0,2.24702
12/05/2022,64.8,64.5,-1.8,-2.71%,21110,0,21100,1.36,0.0,1.36298
11/05/2022,65.0,66.4,2.2,3.43%,20019,0,20000,1.33,0.0,1.32673
10/05/2022,63.0,64.8,0.0,0,10519,0,10500,0.68,0.0,0.67574
09/05/2022,65.5,64.5,-2.0,-3.01%,38137,0,38100,2.47,0.0,2.47068
06/05/2022,65.5,66.0,-2.8,-4.07%,9800,0,9800,0.65,0.0,0.65175
