Ngày,Mở cửa,Đóng cửa,Thay đổi,% Thay đổi,KLGD khớp lệnh,KLGD thỏa thuận,KLGD tổng cộng,GTGD khớp lệnh (tỷ),GTGD thỏa thuận (tỷ),GTGD tổng cộng (tỷ)
17/06/2022,9.6,9.1,-0.64,-6.57%,1690,0,1690,0.0,0.0,0.0
16/06/2022,9.4,9.74,0.34,3.62%,640,0,640,0.0,0.0,0.0
15/06/2022,9.5,9.4,-0.1,-1.05%,2750,0,2750,0.0,0.0,0.0
14/06/2022,9.11,9.5,-0.27,-2.76%,4220,0,4220,0.0,0.0,0.0
13/06/2022,9.77,9.77,-0.73,-6.95%,10290,0,10290,0.0,0.0,0.0
10/06/2022,10.85,10.5,-0.35,-3.23%,570,0,570,0.0,0.0,0.0
09/06/2022,10.9,10.85,-0.05,-0.46%,1480,0,1480,0.0,0.0,0.0
08/06/2022,10.8,10.9,0.1,0.93%,3070,0,3070,0.0,0.0,0.0
07/06/2022,11.3,10.8,-0.5,-4.42%,2630,0,2630,0.0,0.0,0.0
06/06/2022,11.7,11.3,-0.4,-3.42%,3350,0,3350,0.0,0.0,0.0
03/06/2022,11.85,11.7,-0.15,-1.27%,700,0,700,0.0,0.0,0.0
02/06/2022,12.45,11.85,-0.6,-4.82%,1110,0,1110,0.0,0.0,0.0
01/06/2022,12.1,12.45,0.35,2.89%,1200,0,1200,0.0,0.0,0.0
31/05/2022,12.1,12.1,0.0,0,1380,0,1380,0.0,0.0,0.0
30/05/2022,12.4,12.1,-0.3,-2.42%,2170,0,2170,0.0,0.0,0.0
27/05/2022,12.35,12.4,0.05,0.40%,1270,0,1270,0.0,0.0,0.0
26/05/2022,12.35,12.35,0.0,0,1720,0,1720,0.0,0.0,0.0
25/05/2022,12.2,12.35,0.15,1.23%,4620,0,4620,0.0,0.0,0.0
24/05/2022,12.55,12.2,-0.35,-2.79%,120,0,120,0.0,0.0,0.0
23/05/2022,12.55,12.55,0.0,0,1410,0,1410,0.0,0.0,0.0
20/05/2022,12.55,12.55,0.0,0,2640,0,2640,0.0,0.0,0.0
19/05/2022,11.9,12.55,-0.05,-0.40%,9100,0,910,0.11,0.0,0.11224
18/05/2022,12.0,12.6,0.5,4.13%,20700,0,2070,0.25,0.0,0.25217
17/05/2022,11.8,12.1,0.3,2.54%,21300,0,2130,0.25,0.0,0.25356
16/05/2022,12.25,11.8,-0.45,-3.67%,21300,0,2130,0.26,0.0,0.26256
13/05/2022,13.15,13.15,0.0,0,50600,0,5010,0.62,0.0,0.62325
12/05/2022,14.1,13.15,-0.95,-6.74%,9800,0,980,0.13,0.0,0.13016
11/05/2022,13.7,14.1,0.4,2.92%,37200,0,3720,0.51,0.0,0.51157
10/05/2022,13.0,13.7,-0.25,-1.79%,38700,0,3870,0.51,0.0,0.50982
09/05/2022,14.95,13.95,-1.0,-6.69%,32700,0,3270,0.47,0.0,0.46896
06/05/2022,14.75,14.95,0.95,6.79%,80300,0,8030,1.19,0.0,1.19029
05/05/2022,13.1,14.0,0.9,6.87%,53000,0,5300,0.73,0.0,0.73206
04/05/2022,13.1,13.1,-0.8,-5.76%,67100,0,6710,0.87,0.0,0.87428
